ZIP,COUNTY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
36006,01021,AL,0.0099905601006923,0.0054237288135593,0.02247191011236,0.0098238357277394
36051,01021,AL,0.012429200755192,0.0027118644067797,0,0.011818148243897
36091,01021,AL,0.086493077407174,0.03728813559322,0.039325842696629,0.083502603685785
36750,01021,AL,0.065843297671492,0.046779661016949,0.061797752808989,0.064778225061861
36758,01021,AL,0.010777218376337,0.0061016949152542,0,0.010451674853196
36790,01021,AL,0.0054672750157332,0.0027118644067797,0.01123595505618,0.0053550984230158
36792,01021,AL,0.011367212083071,0.0040677966101695,0,0.010894855412343
36793,01021,AL,0.0050346129641284,0.0040677966101695,0.01123595505618,0.0050227130036562
36558,01023,AL,0.016525844930417,0.0095785440613027,0,0.016033461136284
36904,01023,AL,0.29945328031809,0.61877394636015,0.75675675675676,0.32078540722668
36908,01023,AL,0.15569085487078,0.13984674329502,0.16216216216216,0.15475775531544
36910,01023,AL,0.0054671968190855,0.0038314176245211,0,0.0053444870454281
36912,01023,AL,0.14587475149105,0.019157088122605,0.027027027027027,0.13767863367027
36913,01023,AL,0.00360337972167,0.0057471264367816,0,0.0037179040316022
36915,01023,AL,0.052683896620278,0.013409961685824,0.054054054054054,0.050307888927617
36916,01023,AL,0.044110337972167,0.03639846743295,0,0.043453003369351
36919,01023,AL,0.14649602385686,0.091954022988506,0,0.14255838271175
36921,01023,AL,0.084493041749503,0.049808429118774,0,0.082026257697223
36922,01023,AL,0.045601391650099,0.011494252873563,0,0.043336818868363
36436,01025,AL,0.021144533115067,0.0052950075642965,0.0037453183520599,0.019569230769231
36446,01025,AL,0,0.0015128593040847,0,0.00012307692307692
36451,01025,AL,0.18975513266489,0.14296520423601,0.1498127340824,0.18529230769231
36482,01025,AL,0.04638155651047,0.01285930408472,0,0.042892307692308
36524,01025,AL,0.051906418388923,0.027987897125567,0.0187265917603,0.049415384615385
36540,01025,AL,0.037991951435782,0.0060514372163389,0,0.034769230769231
36545,01025,AL,0.36436805129254,0.40998487140696,0.44194756554307,0.36935384615385
36727,01025,AL,0.0064115681058591,0,0.0037453183520599,0.0058461538461538
36751,01025,AL,0.0060023190778255,0,0,0.0054153846153846
36784,01025,AL,0.27603846940864,0.39334341906203,0.38202247191011,0.28732307692308
35072,01027,AL,0.09781346749226,0.029850746268657,0,0.093279839518556
35082,01027,AL,0,0.0024875621890547,0,9.1182638825568e-05
35160,01027,AL,0.048761609907121,0,0.0043668122270742,0.046047232606912
36251,01027,AL,0.35555340557276,0.47014925373134,0.81222707423581,0.36928968724355
36255,01027,AL,0.070820433436533,0.032338308457711,0,0.067931065925048
36256,01027,AL,0.0036764705882353,0.0024875621890547,0,0.0035561229141971
36258,01027,AL,0.076431888544892,0.10945273631841,0.0087336244541485,0.076228686058175
36266,01027,AL,0.328076625387,0.33582089552239,0.17467248908297,0.32515729005197
36267,01027,AL,0,0.0024875621890547,0,9.1182638825568e-05
36268,01027,AL,0.0034829721362229,0,0,0.0032825749977204
36276,01027,AL,0.015383126934985,0.014925373134328,0,0.015045135406219
36207,01029,AL,0.0033983775487832,0,0,0.0031475276677835
36258,01029,AL,0.046481034860776,0.037766830870279,0.042372881355932,0.045892984059295
36261,01029,AL,0,0.0016420361247947,0,0.00010153315057366
36262,01029,AL,0.10392457794343,0.078817733990148,0.050847457627119,0.10173621687481
36264,01029,AL,0.54099978074984,0.6568144499179,0.73728813559322,0.5505127424104
36268,01029,AL,0.00010962508221881,0,0,0.00010153315057366
36269,01029,AL,0.095593071694804,0.027914614121511,0.042372881355932,0.090770636612854
36272,01029,AL,0.025433019074764,0.006568144499179,0,0.023961823535384
36273,01029,AL,0.18406051304538,0.19047619047619,0.1271186440678,0.18377500253833
36009,01031,AL,0.0020356568276587,0.00089605734767025,0,0.0019229613604952
36010,01031,AL,0.014906261286404,0.0049283154121864,0,0.013971516134848
36034,01031,AL,0.0043339790524346,0.00089605734767025,0,0.0040262003485367
36079,01031,AL,0.0089634566766261,0.0022401433691756,0,0.0083528634096509
36311,01031,AL,0.0043339790524346,0,0,0.0039661078060213
36316,01031,AL,0.018714909544604,0.0085125448028674,0,0.017697253770807
36318,01031,AL,0.0081426273106347,0.00089605734767025,0,0.0075115678144342
36322,01031,AL,0.0018058246051811,0.00044802867383513,0,0.0016825911904333
36323,01031,AL,0.15671274255508,0.15143369175627,0.18718381112985,0.1569016285079
36330,01031,AL,0.62176182815116,0.73476702508961,0.80775716694772,0.63265428760291
36346,01031,AL,0.030403519716321,0.010304659498208,0,0.028513911423592
36351,01031,AL,0.087401910890764,0.062275985663082,0.0016863406408094,0.084189652064179
36360,01031,AL,0.00042683127031553,0,0,0.00039060152635058
36453,01031,AL,0.027087369077716,0.01747311827957,0.0033726812816189,0.0260200709092
36467,01031,AL,0.0065338017532915,0,0,0.0059792079802896
36477,01031,AL,0.0064353022293726,0.0049283154121864,0,0.0062195781503515
35582,01033,AL,5.5912776069332e-05,0,0,4.9049662783568e-05
35616,01033,AL,0.072602739726027,0.032537391760693,0.0075376884422111,0.066952789699571
35646,01033,AL,0.071568353368745,0.034111781684597,0.017587939698492,0.066486817903127
35653,01033,AL,0.0067095331283198,0.0005247966413015,0.0016750418760469,0.0059840588595953
35654,01033,AL,0.016941571149008,0.013119916032537,0.0050251256281407,0.016235438381361
35660,01033,AL,0.17964774951076,0.2274993440042,0.20435510887772,0.18484365419988
35661,01033,AL,0.28837014257758,0.33088428234059,0.31323283082077,0.29307173513182
35662,01033,AL,0.042857142857143,0.069535554972448,0.00083752093802345,0.04412017167382
35672,01033,AL,0.0025719876991893,0.0005247966413015,0,0.0023053341508277
35674,01033,AL,0.31867486720716,0.29126213592233,0.44974874371859,0.31995095033722
36033,01035,AL,0.0064678798509099,0.0013422818791946,0,0.0060234916173075
36330,01035,AL,0.00065775049331287,0,0,0.00060234916173075
36401,01035,AL,0.57246217934663,0.86040268456376,0.88297872340426,0.59692801927517
36421,01035,AL,0.013483885112914,0.0053691275167785,0,0.012749723923301
36426,01035,AL,0.011181758386319,0.0080536912751678,0,0.010842284911153
36432,01035,AL,0.22462179346635,0.075167785234899,0.042553191489362,0.21172573034836
36454,01035,AL,0.0060293795220346,0.0040268456375839,0.01063829787234,0.0059231000903524
36456,01035,AL,0.033874150405613,0.010738255033557,0.01063829787234,0.03192450557173
36460,01035,AL,0.0026310019732515,0.0067114093959732,0,0.0029113542816986
36471,01035,AL,0.0062486296864723,0,0,0.0057223170364421
36473,01035,AL,0.015237886428415,0.0013422818791946,0.031914893617021,0.014355988354583
36474,01035,AL,0.0092085069063802,0.0013422818791946,0,0.0085332797911856
36475,01035,AL,0.092413944310458,0.022818791946309,0.021276595744681,0.086537496235318
36502,01035,AL,0.0053716290287218,0.0026845637583893,0,0.0051199678747114
36768,01035,AL,0.00010962508221881,0,0,0.00010039152695512
35010,01037,AL,0.16662951404369,0.060422960725076,0.14705882352941,0.16279318839028
35046,01037,AL,0.018502006241641,0.018126888217523,0,0.018421334475742
35072,01037,AL,0.18312527864467,0.19033232628399,0.29411764705882,0.18378494163007
35089,01037,AL,0.14344627730718,0.16918429003021,0.29411764705882,0.14490735782371
35136,01037,AL,0.15135978600089,0.30513595166163,0.20588235294118,0.15700974617115
35150,01037,AL,0.016049933125279,0.033232628398792,0,0.016600621184535
35151,01037,AL,0.20887204636647,0.12084592145015,0,0.20499089643354
35183,01037,AL,0.048484172982613,0.063444108761329,0,0.048837956517083
36026,01037,AL,0.061747659384753,0.039274924471299,0.058823529411765,0.060940344864518
36080,01037,AL,0.0017833259028087,0,0,0.0017136125093713
36028,01039,AL,0.031952319854311,0.0069337442218798,0,0.029217056843818
36038,01039,AL,0,0,0.0070921985815603,7.3967232515995e-05
36323,01039,AL,4.1389015355325e-05,0.00038520801232666,0,7.3967232515995e-05
36420,01039,AL,0.3031331484624,0.49229583975347,0.39716312056738,0.32227523207219
36421,01039,AL,0.24274657505898,0.11941448382126,0.074468085106383,0.22915048633455
36442,01039,AL,0.099375025868135,0.12750385208012,0.24822695035461,0.10362809275491
36453,01039,AL,0.0010761143992384,0.00077041602465331,0,0.0010355412552239
36455,01039,AL,0,0.00038520801232666,0,3.6983616257998e-05
36456,01039,AL,0.0039733454741112,0.0015408320493066,0,0.0036983616257998
36467,01039,AL,0.2335582136501,0.23035439137134,0.26950354609929,0.23362550390177
36474,01039,AL,0.073838003393899,0.016563944530046,0.0035460992907801,0.06760605051962
36476,01039,AL,0,0.00038520801232666,0,3.6983616257998e-05
36477,01039,AL,0.00078639129175117,0.00038520801232666,0,0.00073967232515995
36483,01039,AL,0.0095194735317247,0.0030816640986133,0,0.0088021006694035
36009,01041,AL,0.16554054054054,0.071532846715328,0.1981981981982,0.15944645006017
36028,01041,AL,0.048169136878814,0.018978102189781,0,0.045627757721621
36032,01041,AL,0.00010897994768963,0,0,0.00010028078620136
36034,01041,AL,0.010571054925894,0.0043795620437956,0,0.010028078620136
36035,01041,AL,0.028007846556234,0.013138686131387,0.009009009009009,0.026774969915764
36036,01041,AL,0.054054054054054,0.024817518248175,0,0.0514440433213
36037,01041,AL,0.0028334786399303,0.0029197080291971,0,0.0028078620136382
36041,01041,AL,0.11214036617262,0.072992700729927,0.045045045045045,0.10870437224228
36042,01041,AL,0.064298169136879,0.013138686131387,0,0.060068190934617
36046,01041,AL,0.06680470793374,0.021897810218978,0,0.062976333734456
36049,01041,AL,0.39134699215344,0.72700729927007,0.73873873873874,0.41827115924589
36071,01041,AL,0.054272013949433,0.027737226277372,0,0.051845166466105
36323,01041,AL,0.0011987794245859,0.0014598540145985,0.009009009009009,0.0013036502206177
36467,01041,AL,0.00065387968613775,0,0,0.00060168471720818
35016,01043,AL,0.021412309255461,0.0093704949543489,0.017241379310345,0.020485258512629
35019,01043,AL,0.021242967618116,0.012974531475252,0.019396551724138,0.020622628226042
35033,01043,AL,0.044612113571791,0.0096107640557424,0.0064655172413793,0.041502824664732
35053,01043,AL,0.053455510188722,0.0091302258529553,0.023706896551724,0.049813692326184
35055,01043,AL,0.21918452593749,0.4740509370495,0.42995689655172,0.24075759396947
35056,01043,AL,0.029540707848044,0.10475732820759,0.0010775862068966,0.034462626852345
35057,01043,AL,0.14947221856361,0.078567996155694,0.11637931034483,0.14387760358535
35058,01043,AL,0.1197809848157,0.11484863046612,0.11314655172414,0.11932276731288
35070,01043,AL,0,0.00024026910139356,0,1.7171214176554e-05
35077,01043,AL,0.14937813987619,0.11220567035079,0.1551724137931,0.14681388120954
35083,01043,AL,0.033510828456921,0.011292647765497,0.012931034482759,0.03159503408486
35087,01043,AL,0.011552862814458,0.0026429601153292,0.015086206896552,0.010972405858818
35098,01043,AL,0.014864432611436,0.0028832292167227,0.0021551724137931,0.01380565619795
35179,01043,AL,0.11272508325964,0.055261893320519,0.080818965517241,0.10810996445559
35540,01043,AL,0.0010724970365213,0.00024026910139356,0,0.00099593042224016
35541,01043,AL,0.0002446045872768,0,0,0.00022322578429521
35619,01043,AL,0.00028223606224246,0,0,0.00025756821264832
35621,01043,AL,0.0018439422733174,0.00048053820278712,0,0.0017171214176554
35622,01043,AL,0.015579430635784,0.0014416146083614,0.0064655172413793,0.014423819908306
35670,01043,AL,1.8815737482831e-05,0,0,1.7171214176554e-05
35976,01043,AL,0.00022578884979397,0,0,0.00020605457011865
36010,01045,AL,3.1293027913381e-05,0,0,2.8777806555584e-05
36303,01045,AL,0.019088747027162,0.043778801843318,0.07223113964687,0.021583354916688
36311,01045,AL,0.035580172737514,0.016129032258065,0.0096308186195827,0.033900256122478
36317,01045,AL,0.00062586055826762,0.00046082949308756,0,0.00060433393766727
36322,01045,AL,0.15993866566529,0.24792626728111,0.19903691813804,0.16613427724539
36330,01045,AL,0.064025535110777,0.029032258064516,0.046548956661316,0.061526950415839
36345,01045,AL,0.0062586055826762,0.0018433179723502,0,0.0058706725373392
36350,01045,AL,0.1585617724371,0.073732718894009,0.14285714285714,0.15298281964949
36352,01045,AL,0.031887595443735,0.013824884792627,0.0064205457463884,0.03030303030303
36353,01045,AL,0.010170234071849,0.0046082949308756,0,0.0096405651961208
36360,01045,AL,0.3524220803605,0.45253456221198,0.5024077046549,0.36136291691847
36361,01045,AL,0.051977719364126,0.0963133640553,0.0032102728731942,0.053872053872054
36362,01045,AL,0.088966078357742,0.0073732718894009,0.017656500802568,0.082592304814527
36371,01045,AL,0,0.00046082949308756,0,2.8777806555584e-05
36374,01045,AL,0.020465640255351,0.011981566820276,0,0.019568908457797
36701,01047,AL,0.54335094401442,0.59180918091809,0.64042303172738,0.55297978194136
36703,01047,AL,0.29385264364992,0.34923492349235,0.33490011750881,0.30065982146008
36749,01047,AL,0.011754105745997,0.0027002700270027,0.0064629847238543,0.010726509297484
36758,01047,AL,0.017569726010566,0.0063006300630063,0.00058754406580494,0.015666349105536
36759,01047,AL,0.036941475201704,0.014401440144014,0.00058754406580494,0.032991073003775
36761,01047,AL,0.015603882540853,0.012151215121512,0,0.014396104583466
36767,01047,AL,0.044354343285416,0.010801080108011,0.014101057579318,0.039906848735048
36773,01047,AL,0.0091329811197117,0.0027002700270027,0.00058754406580494,0.0081154511132282
36775,01047,AL,0.020354670925994,0.0063006300630063,0.0023501762632197,0.01817155357962
36785,01047,AL,0.0070852275054265,0.0036003600360036,0,0.00638650718041
35744,01049,AL,2.4768415316788e-05,0,0,2.2761414849547e-05
35765,01049,AL,0.0033685044830832,0,0.0024630541871921,0.0031410752492375
35771,01049,AL,0.002452073116362,0.00036390101892285,0.0049261083743842,0.0023671871443529
35951,01049,AL,0.031703571605489,0.0061863173216885,0.019704433497537,0.029885737697455
35954,01049,AL,0.0018823995640759,0.00036390101892285,0,0.0017526289434151
35956,01049,AL,2.4768415316788e-05,0,0,2.2761414849547e-05
35957,01049,AL,0.02645266755833,0.0061863173216885,0.0073891625615764,0.024832703600856
35959,01049,AL,0.00081735770545401,0,0,0.00075112669003505
35961,01049,AL,0.055927081785307,0.024381368267831,0.033251231527094,0.053534847726135
35962,01049,AL,0.090825778966662,0.04075691411936,0.10960591133005,0.088041152638048
35963,01049,AL,0.024396889087036,0.00254730713246,0.013546798029557,0.022829699094096
35966,01049,AL,0.019418437608362,0.011280931586608,0.0098522167487685,0.018732644421177
35967,01049,AL,0.20706395204835,0.42066957787482,0.36330049261084,0.22331224108891
35968,01049,AL,0.10021300837172,0.1830422125182,0.068965517241379,0.10481631538216
35971,01049,AL,0.064075890424531,0.037117903930131,0.062807881773399,0.062366276687759
35974,01049,AL,0.024248278595135,0.025836972343523,0.018472906403941,0.024240906814768
35975,01049,AL,0.014093228315252,0.0018195050946143,0,0.01306505212364
35978,01049,AL,0.070540446822212,0.056040756914119,0.043103448275862,0.069126416898074
35979,01049,AL,0.011839302521425,0.0043668122270742,0,0.011153093276278
35981,01049,AL,0.033065834447912,0.025836972343523,0.056650246305419,0.033049574361542
35983,01049,AL,0.00054490513696934,0,0,0.00050075112669003
35984,01049,AL,0.033115371278546,0.014919941775837,0.013546798029557,0.031615605226021
35986,01049,AL,0.1146282260861,0.11244541484716,0.099753694581281,0.11421677971503
35988,01049,AL,0.025239015207807,0.011644832605531,0.057881773399015,0.024992033504803
35989,01049,AL,0.044038242433249,0.014192139737991,0.014778325123153,0.041630627759822
35010,01051,AL,0.014084507042254,0.0017641870038224,0.013468013468013,0.013267062486704
35136,01051,AL,4.1918175720993e-05,0,0,3.8679482468525e-05
36020,01051,AL,0.012386820925553,0.0052925610114672,0.01010101010101,0.011893940859071
36022,01051,AL,0.093226022803488,0.027344898559247,0.021885521885522,0.08807318158083
36024,01051,AL,0.093791918175721,0.065274919141429,0.035353535353535,0.091244899143249
36025,01051,AL,0.041582830315225,0.039694207586004,0.031986531986532,0.041348366758853
36026,01051,AL,0.0072937625754527,0.0014701558365187,0.0016835016835017,0.0068462683969288
36051,01051,AL,0.0045481220657277,0.0011761246692149,0,0.004274082812772
36054,01051,AL,0.17794265593561,0.22640399882388,0.070707070707071,0.17989827296111
